url,text_contentDate,claimDate,Y,publisher.name,text_en,claimant_en
https://cekfakta.tempo.co/fakta/621/fakta-atau-hoaks-benarkah-cina-tembak-massal-warga-wuhan-yang-terinfeksi-virus-corona,15-02-2020,13-02-2020,MOSTLY FALSE,Cek Fakta Tempo.co,The Chinese government mass shooting Wuhan residents infected with the virus Corona COVID 2019,circulating on social media
https://www.altnews.in/hindi/chinese-police-shooting-down-coronavirus-patients-manufactured-clip-viral/,15-02-2020,20-06-2016,FALSE,Alt News,25 thousand killing patients corona virus shows video,"rangoli chandel, indur chhugani"
https://tamil.factcrescendo.com/factcheck-tamil-siddhar-bogar-predicted-corona-virus-long-before/,15-02-2020,13-02-2020,FALSE,FactCrescendo | The leading fact-checking website in India,Claim: Tamil Siddhar Bogar predicted Corona virus long before,k7 tamil news
https://bangla.boomlive.in/fake-news/video-of-wuhan-residents-mourning-doctors-death-shared-with-false-claims-6906,16-02-2020,16-02-2020,FALSE,BOOM,Wuhan people are screaming coronavirus,twitter users
https://factcheck.afp.com/video-shows-eid-prayer-china-june-2019-months-coronavirus-outbreak,17-02-2020,08-02-2020,FALSE,AFP Fact Check,Non-Muslim Chinese perform a Friday prayer due to the novel coronavirus outbreak,multiple sources
https://colombiacheck.com/chequeos/la-cocaina-no-combate-el-coronavirus,17-02-2020,,FALSE,ColombiaCheck,Cocaine kills the coronavirus,
https://factual.afp.com/el-video-de-pasajeros-con-tapabocas-en-un-aeropuerto-si-fue-hecho-en-ushuaia-durante-la-epidemia-del,17-02-2020,01-02-2020,TRUE,AFP Factual,Airport Ushuaia cruise over 2 coronavirus full,several sources
https://teyit.org/harita-cinde-koronavirus-sebebiyle-50-bin-kisi-yakildigini-gostermiyor/,17-02-2020,09-02-2020,FALSE,Teyit.org,CLAIM: Map coronavirus because of evidence that burned 50 thousand people in China.,social media
https://factcheck.afp.com/indian-health-authorities-dismiss-hoax-report-novel-coronavirus-case-east-indian-state,17-02-2020,,FALSE,AFP Fact Check,A novel coronavirus patient has been identified in eastern Indian state of Bihar's Purnea district..,multiple sources
https://periksafakta.afp.com/video-ini-menunjukkan-salat-idul-fitri-di-tiongkok-di-bulan-juni-2019-beberapa-bulan-sebelum-wabah,17-02-2020,08-02-2020,FALSE,Periksa Fakta,China's non-Muslim residents abuzz Friday prayers come from being exposed to a new corona virus,various sources
https://cekfakta.tempo.co/fakta/623/fakta-atau-hoaks-benarkah-gedung-yang-terbakar-ini-tempat-isolasi-pasien-virus-corona,17-02-2020,17-02-2020,MOSTLY FALSE,Cek Fakta Tempo.co,A burning building in a video is claimed as a Chinese citizen insulation Corona virus infected Covid 2019,moving in whatsapp
https://www.altnews.in/hindi/a-video-is-viral-with-false-claim-that-non-muslims-are-offering-namaz-for-protection-against-coronavirus/,17-02-2020,20-06-2016,FALSE,Alt News,Non-Muslims to avoid corona virus in China read the prayer,social media users
https://www.altnews.in/hindi/old-videos-shot-during-african-swine-fever-outbreak-viral-amid-cornonavirus-pandemic/,17-02-2020,20-06-2016,FALSE,Alt News,Chinese government to control the corona virus killing pigs,social media users
https://factcheck.afp.com/there-are-no-known-deaths-or-confirmed-cases-novel-coronavirus-nigeria-february-18-2020,18-02-2020,13-02-2020,FALSE,AFP Fact Check,Coronavirus cases and deaths recorded in Nigeria,multiple sources
https://factcheck.afp.com/sudanese-minister-did-not-wear-mask-meet-chinese-diplomat,18-02-2020,06-02-2020,FALSE,AFP Fact Check,A Sudanese minister wore a mask to protect himself from the novel coronavirus during a meeting with a Chinese diplomat,multiple sources
https://www.boomlive.in/world/can-coronavirus-be-cured-by-drinking-boiled-ginger-6925,18-02-2020,18-02-2020,MOSTLY FALSE,BOOM,Boiled ginger can help cure coronavirus,facebook
https://factcheck.afp.com/map-shows-flight-paths-worldwide-it-does-not-show-movement-wuhan-residents,18-02-2020,12-02-2020,MOSTLY FALSE,AFP Fact Check,"Map predicting global spread of novel coronavirus, based on movements of residents from Wuhan, China",multiple sources
https://factcheck.afp.com/australian-couple-quarantined-onboard-diamond-princess-cruise-reveal-wine-drone-delivery-story-was,18-02-2020,,FALSE,AFP Fact Check,Australian couple quarantined on cruise due to novel coronavirus gets wine delivered by drone,multiple sources
https://factcheck.afp.com/thai-doctors-say-their-treatment-helped-coronavirus-patient-recover-it-was-not-cure,18-02-2020,11-02-2020,MOSTLY FALSE,AFP Fact Check,coronavirus cure,multiple sources
https://www.animalpolitico.com/elsabueso/marihuana-no-cura-coronavirus/,18-02-2020,18-02-2020,FALSE,Animal Político,Marijuana can be a possible cure for coronavirus,
https://cekfakta.tempo.co/fakta/625/fakta-atau-hoaks-benarkah-ini-video-serangan-gagak-dan-nyamuk-jumbo-di-cina-saat-virus-corona-mewabah,18-02-2020,05-02-2020,MOSTLY FALSE,Cek Fakta Tempo.co,Videos claimed as crows and mosquitoes attack video jumbo in China at the Corona virus outbreak Covid 2019,youtube kanal-sports reviews
https://factly.in/telugu-three-unrelated-clips-joined-to-falsely-claim-that-police-are-killing-covid-19-affected-people-in-china/,18-02-2020,17-02-2020,FALSE,FACTLY,"China Corona police with guns and shot them, killing the virus-infected",social media post
https://www.boatos.org/saude/plastico-bolha-coronavirus-ar-vem-china.html,18-02-2020,,FALSE,Boatos.org,"Before bursting bubble wrap, remember that air comes from China. You can download the ""coronavirus"".",message on social networks
https://www.boatos.org/mundo/china-vende-carne-humana-enlatada-coronavirus.html,18-02-2020,,FALSE,Boatos.org,Photos show site in China where human flesh infected with coronavirus is saved to be canned and exported to countries in Africa.,message on social networks
https://www.boatos.org/saude/cha-folhas-abacate-hortela-cura-previne-coronavirus.html,18-02-2020,,FALSE,Boatos.org,Woman says she had REVELATION of Our Lady of Mount Carmel on coronavirus and Our Lady gave her a prescription for a tea for us to take against this evil and asked her to disclose to the world.,message on social networks
https://factual.afp.com/esta-pareja-de-ancianos-si-se-despidio-en-un-hospital-pero-no-hay-registros-de-que-su-estado-de,18-02-2020,05-02-2020,MOSTLY FALSE,AFP Factual,The video shows two old bachelor who were diagnosed with the new coronavirus,several sources
https://cekfakta.tempo.co/fakta/624/fakta-atau-hoaks-benarkah-orang-cina-ramai-ramai-ucapkan-syahadat-agar-terhindar-dari-virus-corona,18-02-2020,16-02-2020,MOSTLY FALSE,Cek Fakta Tempo.co,Videos claimed as video Chinese who flocked shahadah to avoid the Corona virus,circulating on facebook and instagram
https://colombiacheck.com/chequeos/pangolin-si-podria-ser-transmisor-de-coronavirus-pero-falta-evidencia,19-02-2020,,MOSTLY TRUE,ColombiaCheck,Animal transmitter possible new coronavirus: the pangolin,
https://factcheck.afp.com/world-health-organization-has-said-there-not-yet-vaccine-novel-coronavirus,19-02-2020,04-02-2020,FALSE,AFP Fact Check,"Israel sends novel coronavirus vaccine to Wuhan, China",multiple sources
https://periksafakta.afp.com/cerita-pasangan-australia-memesan-anggur-menggunakan-drone-di-tengah-tengah-karantina-virus-corona,19-02-2020,10-02-2020,FALSE,Periksa Fakta,Australian couple ordering wine using drones in the middle of the corona virus quarantine on a cruise ship Diamond Princess,various sources
https://www.boomlive.in/world/did-several-crows-fly-to-wuhan-after-the-coronavirus-outbreak-6932,19-02-2020,19-02-2020,MOSTLY FALSE,BOOM,"Several crows fly into Wuhan city, China following the rise in infected and death tolls caused by the novel Coronavirus outbreak.",social media posts
https://factcheck.afp.com/philippine-bureau-immigration-says-it-did-not-issue-coronavirus-escapee-warning,19-02-2020,08-02-2020,FALSE,AFP Fact Check,Chinese man escapes novel coronavirus quarantine in the Philippines,multiple sources
https://factcheck.afp.com/staged-car-crash-was-filmed-2018-movie-chinas-heilongjiang-province,19-02-2020,11-02-2020,FALSE,AFP Fact Check,Car slams through Wuhan coronavirus roadblock,multiple sources
https://www.dailyo.in/bangla/fact-check/india-today-fact-check-china-burning-live-pigs-fake-news/story/1/32491.html,19-02-2020,16-02-2020,MOSTLY TRUE,DailyO,China never had to deal with the virus killing the suyoraguloke,abdul rahim
https://www.newtral.es/no-hay-pruebas-de-que-esta-pareja-de-ancianos-se-salude-por-ultima-vez-al-estar-afectados-por-el-coronavirus/20200219/,19-02-2020,,MOSTLY FALSE,Newtral,"Elderly couple ""greet one last time"" to being affected by coronavirus",
https://cekfakta.tempo.co/fakta/626/fakta-atau-hoaks-benarkah-warga-cina-berdesakan-untuk-salat-jumat-setelah-virus-corona-mewabah,19-02-2020,15-02-2020,MOSTLY FALSE,Cek Fakta Tempo.co,Videos claimed as a Chinese citizen video jostling for Friday prayers after the Corona virus Covid 2019,circulating on facebook
https://www.bbc.com/news/world-51504512,19-02-2020,10-02-2020,MOSTLY FALSE,BBC,There's a map that shows all the countries in the world which will be effected by coronavirus,the sun
https://www.boomlive.in/health/does-drinking-alcohol-prevent-coronavirus-6935,19-02-2020,19-02-2020,MOSTLY FALSE,BOOM,People who drink alcohol will not be infected by the Coronavirus,no newspaper saamna
https://factual.afp.com/el-video-de-un-tejado-infestado-de-murcielagos-fue-grabado-en-2011-en-estados-unidos,20-02-2020,18-02-2020,FALSE,AFP Factual,This nest of bats is the source of the coronavirus in Wuhan China,several sources
https://checamos.afp.com/este-casal-de-idosos-estava-se-despedindo-em-um-hospital-mas-nao-ha-registros-de-que-seu-estado-de,20-02-2020,02-02-2020,MOSTLY FALSE,Checamos,"Elderly couple infected with coronavirus. From what I understand, this was the farewell of them since they had to be separated",multiple sources
https://factuel.afp.com/non-cette-video-ne-montre-pas-des-morts-du-coronavirus-dans-une-rue-en-chine,20-02-2020,18-02-2020,FALSE,AFP Factuel,This video shows bags of deaths related coronavirus in China,multiple sources
https://periksafakta.afp.com/who-mengatakan-belum-ada-obat-khusus-untuk-virus-corona-jenis-baru,20-02-2020,04-02-2020,FALSE,Periksa Fakta,Israeli doctors heal patients new corona virus in China,various sources
https://factcheck.afp.com/australian-officials-dismiss-hoax-report-coronavirus-exposure-doctors-surgery-new-south-wales-town,20-02-2020,14-02-2020,MOSTLY FALSE,AFP Fact Check,Novel coronavirus exposure at a doctor’s office in this Australian town,multiple sources
https://factcheck.afp.com/pakistans-ministry-health-refutes-claim-novel-coronavirus-was-found-chickens,20-02-2020,04-02-2020,FALSE,AFP Fact Check,Pakistan issues alert after novel coronavirus signs appear in chickens,multiple sources
https://factcheck.afp.com/sri-lankan-health-experts-stress-there-no-evidence-cannabis-boosts-immunity-against-novel,20-02-2020,04-02-2020,MOSTLY FALSE,AFP Fact Check,Cannabis boosts immunity against coronavirus,multiple sources
https://factcheck.afp.com/video-shows-people-sleeping-rough-chinese-city-shenzhen,20-02-2020,16-02-2020,FALSE,AFP Fact Check,This video shows bodies on a Wuhan street during the new coronavirus epidemic,multiple sources
https://cekfakta.com/focus/3605,20-02-2020,,MOSTLY FALSE,Cekfakta,[ONE] Cikarang Corona Virus Alert 3 For 3 People Died Already Meikarta,
https://factcheck.kz/health/fejki-o-koronaviruse-kokain-vitamin-s-i-simpsony/,20-02-2020,,FALSE,Factcheck.kz,Tea made from fennel helps of Coronavirus,viral social media post
https://www.factcrescendo.com/alcohol-consumption-will-prevent-coronavirus/,20-02-2020,14-02-2020,FALSE,FactCrescendo,Consuming Alcohol will prevent Coronavirus,social media users
https://cekfakta.tempo.co/fakta/629/fakta-atau-hoaks-benarkah-masjid-di-seluruh-cina-dibuka-kembali-usai-virus-corona-mewabah,20-02-2020,05-02-2020,MOSTLY FALSE,Cek Fakta Tempo.co,"Mosques throughout China reopened after the new Corona virus, Covid 2019, plague",circulating on facebook
https://cekfakta.com/focus/3608,20-02-2020,,MOSTLY FALSE,Cekfakta,"[ONE] Video ""Current WUHAN Condition ... Direct Hit On Off SHOOT HELL CORONA CHINA""",
https://factual.afp.com/la-mujer-que-escupe-proposito-en-un-ascensor-no-tenia-sintomas-del-nuevo-coronavirus-segun-la,21-02-2020,11-02-2020,MOSTLY FALSE,AFP Factual,Intentionally spreads the coronavirus woman in an elevator,several sources
https://checamos.afp.com/o-video-de-um-telhado-infestado-de-morcegos-foi-gravado-em-2011-nos-estados-unidos,21-02-2020,20-02-2020,FALSE,Checamos,The main source of corona virus is found under infested roof bats,several sources
https://factual.afp.com/para-prevenir-el-nuevo-coronavirus-la-suprema-corte-argentina-solo-aconsejo-no-compartir-mate,21-02-2020,19-02-2020,MOSTLY FALSE,AFP Factual,The Supreme Court declined to share the mate to prevent coronavirus,several sources
https://factcheck.afp.com/anti-malaria-drug-has-proven-effective-treating-coronavirus-has-not-cured-12552-patients,21-02-2020,21-02-2020,MOSTLY FALSE,AFP Fact Check,"Chloroquine has cured 12,552 coronavirus patients in China",multiple sources
https://factuel.afp.com/coronavirus-cette-video-est-une-camera-cachee-tournee-avec-des-acteurs,21-02-2020,20-02-2020,MOSTLY FALSE,AFP Factuel,This video shows racist reactions associated coronavirus,the chained media
https://factuel.afp.com/non-cette-video-ne-montre-pas-des-chinois-en-train-de-prier-pour-ne-pas-attraper-le-coronavirus,21-02-2020,08-02-2020,FALSE,AFP Factuel,Non-Muslim Chinese perform a Friday prayer due to the novel coronavirus outbreak,multiple sources
https://factuel.afp.com/ar/Novel%20coronavirus%20and%20flight%20paths%20worldwide%2002/2020,21-02-2020,,MOSTLY FALSE,AFP Factuel,A map showing the spread of the virus is expected Corona emerging around the world,
https://periksafakta.afp.com/video-ini-menunjukkan-acara-pindah-agama-islam-di-arab-saudi-di-bulan-mei-2019-beberapa-bulan,21-02-2020,16-02-2020,FALSE,Periksa Fakta,Chinese people converted to Islam as a new corona virus outbreak,various sources
https://factuel.afp.com/non-loms-nenvisage-pas-dannuler-le-pelerinage-la-mecque-cause-du-coronavirus,21-02-2020,07-02-2020,FALSE,AFP Factuel,To the cancellation of the pilgrimage to Mecca because of Coronavirus,multiple sources
https://factcheck.afp.com/video-circulated-online-weeks-novel-coronavirus-was-first-reported,21-02-2020,07-02-2020,FALSE,AFP Fact Check,Chinese rush to Vietnam after coronavirus outbreak,multiple sources
https://www.factcheck.org/2020/02/no-link-between-harvard-scientist-charles-lieber-and-coronavirus/,21-02-2020,29-01-2020,FALSE,FactCheck.org,Social media posts imply that Harvard professor Charles Lieber was arrested in connection with the new coronavirus.,social media posts
https://www.altnews.in/a-video-is-viral-with-false-claim-that-non-muslims-are-offering-namaz-for-protection-against-coronavirus/,21-02-2020,20-06-2016,MOSTLY TRUE,Alt News,"After the coronavirus outbreak, non-Muslims recite Namaz",social media
https://www.boomlive.in/world/did-a-street-disinfection-for-coronavirus-in-china-cause-a-rainbow-6967,22-02-2020,22-02-2020,FALSE,BOOM,Video of China disinfecting streets for Coronavirus causes a rainbow.,social media pages
https://hindi.boomlive.in/fact-check/does-drinking-alcohol-prevent-coronavirus-6965,22-02-2020,22-02-2020,MOSTLY FALSE,BOOM,Drinking from the coronavirus can be overcome,no newspaper saamna
https://www.newtral.es/coronavirus-arturo-valls-y-la-dgt-what-the-fake/20200222/,22-02-2020,,FALSE,Newtral,"Video of a Chinese epidemiologist who warns of ""hundreds of thousands"" of infected coronavirus",
https://www.ellinikahoaxes.gr/2020/02/23/coronavirus-created-in-lab-fake/,23-02-2020,16-02-2020,FALSE,ELLINIKA HOAXES,"According to a study published recently, the new coronavirus 2019-nCoV started from experiments made in workshops located near the Wuhan market.",reader.gr
https://teyit.org/23-subat-itibariyle-turkiyede-covid-19-vakasi-yok/,24-02-2020,23-02-2020,FALSE,Teyit.org,CLAIM: Images of those who remained quarantined on suspicion of coronavirus from Iran and from hospital in Van.,social media
https://colombiacheck.com/chequeos/no-hay-ningun-paciente-con-coronavirus-en-el-hospital-militar-de-maracay,24-02-2020,,FALSE,ColombiaCheck,"In Maracay, Venezuela, there is a suspected case of coronavirus covid-19",
https://www.boomlive.in/fake-news/coronavirus-mock-drill-by-chinese-police-viral-as-real-6997,24-02-2020,24-02-2020,FALSE,BOOM,Chinese SWAT Team Takes Down A Coronavirus Suspect,social media
https://www.boomlive.in/health/viral-post-falsely-claims-uttar-pradesh-man-critical-with-coronavirus-6985,24-02-2020,24-02-2020,FALSE,BOOM,Man in Uttar Pradesh contracted an acute case of Coronavirus after consuming chicken and is admitted in a local hospital.,social media users
https://teyit.org/dean-koontz-koronavirus-salginini-onceden-sezmis-miydi/,24-02-2020,19-02-2020,FALSE,Teyit.org,"CLAIM: Dean Koontz ""The Eyes of Darkness"" in 2020, wrote in his book would be an outbreak of coronavirus.",social media
https://pagellapolitica.it/dichiarazioni/8534/davvero-la-ue-non-esiste-nel-contrasto-al-nuovo-coronavirus,24-02-2020,24-02-2020,MOSTLY TRUE,Pagella Politica,"Really the EU ""does not exist"" in contrast to the new coronavirus?",giorgia meloni
https://factcheck.afp.com/indian-health-authority-refutes-hoax-report-coronavirus-case-uttar-pradesh-district,24-02-2020,,FALSE,AFP Fact Check,Confirmed case of novel coronavirus in Uttar Pradesh town of Barhalganj,mutliple sources
https://www.factcrescendo.com/fact-check-gorakhpur-confirms-one-positive-coronavirus-patient/,24-02-2020,08-02-2020,FALSE,FactCrescendo,Confirmed case of novel coronavirus in Uttar Pradesh town of Barhalganj,social media users
https://factual.afp.com/el-video-de-la-policia-china-deteniendo-un-conductor-infectado-con-el-nuevo-coronavirus-era-un,25-02-2020,24-02-2020,MOSTLY FALSE,AFP Factual,Chinese police arrested a man with coronavirus,several sources
https://www.colombiacheck.com/chequeos/china-no-pidio-que-una-corte-aprobara-matar-20000-pacientes-de-coronavirus,25-02-2020,,FALSE,ColombiaCheck,"China expects approval to kill 20,000 patients coronaviru",
https://colombiacheck.com/chequeos/china-no-pidio-que-una-corte-aprobara-matar-20000-pacientes-de-coronavirus,25-02-2020,,FALSE,ColombiaCheck,"China expects approval to kill 20,000 patients coronavirus",
https://teyit.org/covid-19un-asisinin-bulundugu-iddiasi/,25-02-2020,24-02-2020,FALSE,Teyit.org,"CLAIM: China's ambassador to Russia, the new coronavirus (Covidien-19) announced that the vaccine.",BirGün
https://hindi.boomlive.in/fake-news/-coronavirus:-mock-drill-by-chinese-police-viral-as-real-7012,25-02-2020,25-02-2020,FALSE,BOOM,The video shows in China SWAT team hold the victims of coronavirus,twitter
https://factcheck.afp.com/these-images-have-previously-circulated-reports-about-elderly-chinese-couple-who-had-unrelated,25-02-2020,12-02-2020,MOSTLY FALSE,AFP Fact Check,Elderly Chinese couple hold hands in hospital after they were infected with coronavirus,multiple sources
https://www.boomlive.in/world/old-video-shared-as-chaos-in-chinese-supermarkets-due-to-coronavirus-6999,25-02-2020,25-02-2020,FALSE,BOOM,Video shows shoppers scrambling to enter a supermarket in China after the novel coronavirus outbreak in the Chinese city of Wuhan.,social media users
https://demagog.org.pl/wypowiedzi/czy-badanie-na-koronawirusa-jest-platne/,25-02-2020,25-02-2020,FALSE,Demagog,New 500+ according to Justice! Study on coronavirus in the Provincial Hospital for Infectious Diseases in Warsaw costs for uninsured people 500 gold. You can not afford it? This walk on the streets and at the same time!,robert biedroń
https://cekfakta.com/focus/3613,25-02-2020,,MOSTLY FALSE,Cekfakta,"[ONE] ""high level of sulfur dioxide in Wuhan City coronavirus victims of mass cremations sign, an indication there are more than 50,000 casualties burned""",
https://factnameh.com/fact-checks/2020-02-25-coronavirus-heat.html,25-02-2020,,FALSE,فکت‌نامه,Corona virus with the coming of spring and summer and the heat will be lost.,social networks
https://www.newtral.es/bulos-coronavirus-wuhan-casos-videos-teorias-conspiranoicas/20200225/,25-02-2020,,FALSE,Newtral,Barcelona issued a statement warning of outbreaks of coronavirus in Santa Eulalia and Santa,
https://www.newtral.es/el-video-de-un-tejado-con-una-plaga-de-murcielagos-no-tiene-nada-que-ver-con-el-coronavirus-fue-grabado-en-eeuu-en-2011/20200225/,25-02-2020,,FALSE,Newtral,The video of a roof with a plague of bats relates to Coronavirus,
https://www.newtral.es/bulos-coronavirus-wuhan-casos-videos-teorias-conspiranoicas/20200225/,25-02-2020,,FALSE,Newtral,The University of Seville has suspended classes,
https://colombiacheck.com/chequeos/no-se-ha-confirmado-caso-de-covid-19-en-hospital-san-rafael-de-bogota,26-02-2020,,FALSE,ColombiaCheck,coronavirus first case was confirmed in Bogotá in San Rafael hospital,
https://factuel.afp.com/non-cette-video-ne-montre-pas-des-chinois-se-convertissant-lislam-pendant-lepidemie-du-nouveau,26-02-2020,15-02-2020,FALSE,AFP Factuel,Chinese convert to Islam to avoid being infected with coronavirus,multiple sources
https://factuel.afp.com/ar/hot%20weather%20kills%20novel%20coronavirus%2002/2020,26-02-2020,,MOSTLY FALSE,AFP Factuel,Corona virus does not live in an atmosphere temperature more than 22 degrees,
https://factcheck.afp.com/image-shows-scene-trailer-2011-disaster-movie-contagion,26-02-2020,25-02-2020,FALSE,AFP Fact Check,This photo shows a mass burial ground for tens of thousands of virus victims amid the novel coronavirus outbreak,multiple sources
https://www.politifact.com/factchecks/2020/feb/26/viral-image/book-end-days-described-illness-2020-not-wuhan-400/,26-02-2020,19-02-2020,FALSE,PolitiFact,The 2008 book “End of Days” predicted the current coronavirus outbreak.,viral image
https://www.politifact.com/factchecks/2020/feb/26/facebook-posts/chinese-billionaire-floats-conspiracy-about-corona/,26-02-2020,26-02-2020,FALSE,PolitiFact,"Coronavirus patients are being ""cremated alive"" in China.",facebook posts
https://periksafakta.afp.com/peta-ini-memperlihatkan-prediksi-berdasarkan-data-yang-diperoleh-di-masa-lalu-bukan-pembacaan,26-02-2020,14-02-2020,FALSE,Periksa Fakta,Map surge sulfur dioxide in Wuhan after corona virus outbreak,various sources
https://www.newtral.es/no-te-creas-estas-noticias-sobre-el-coronavirus-en-una-discoteca-de-madrid-icade-o-ceu-y-que-falsifican-la-web-de-el-mundo/20200226/,26-02-2020,,FALSE,Newtral,The first infected with coronavirus is an alumnus of ICADE,
https://factcheck.kz/health/virus-uxan-400-manipulyaciej-nazvany-dogadki-o-starom-prorochestve-amerikanskogo-pisatelya/,26-02-2020,16-02-2020,MOSTLY FALSE,Factcheck.kz,Writer Dean Koontz predicted the emergence of the coronavirus in his book in 1981 and called it the Wuhan-400,viral social media post’
https://factnameh.com/fact-checks/2020-02-26-coronavirus-predicted-1981-novel.html,26-02-2020,,FALSE,فکت‌نامه,Corona virus outbreak prediction of Wuhan in the book that was published in 1981.,social networks
https://www.newtral.es/no-hay-dos-casos-confirmados-de-coronavirus-en-el-hospital-juan-ramon-jimenez-de-huelva-ni-lo-han-cerrado-a-cal-y-canto/20200226/,26-02-2020,,FALSE,Newtral,Juan Ramon Jimenez Hospital in Huelva has been closed and bolted the coronavirus,
https://maldita.es/malditobulo/2020/02/26/primer-paciente-por-coronavirus-comunidad-de-madrid-hospital-puerta-de-hierro-majadahonda/,26-02-2020,25-02-2020,FALSE,Maldita.es,The first patient of coronavirus in the Community of Madrid confirmed at the Hospital Puerta de Hierro Majadahonda,social networks
https://maldita.es/malditobulo/2020/02/26/suspendido-clases-actividades-escolares-cataluna-2-marzo-riesgo-contagio-coronavirus/,26-02-2020,25-02-2020,FALSE,Maldita.es,The Government has suspended classes in Catalonia risk of infection by coronavirus,social networks
https://maldita.es/malditobulo/2020/03/07/virus-patentado-estados-unidos-coronavirus/,26-02-2020,25-02-2020,FALSE,Maldita.es,As a patented virus in 2004 in the United States can appear in China 16 years later? coronavirus,social networks
https://factual.afp.com/no-hay-evidencias-de-que-el-nuevo-coronavirus-se-transmita-durante-el-embarazo-o-traves-de-la-leche,27-02-2020,05-02-2020,MOSTLY FALSE,AFP Factual,The coronavirus can be contracted during pregnancy,several sources
https://factual.afp.com/no-el-nuevo-coronavirus-no-sobrevive-en-paquetes-enviados-por-correo,27-02-2020,25-01-2020,FALSE,AFP Factual,The coronavirus can be transmitted through packets arriving from the outside,several sources
https://factual.afp.com/no-el-coronavirus-no-se-puede-operar,27-02-2020,02-02-2020,FALSE,AFP Factual,Doctors are operating at the coronavirus when one of them falls,several sources
https://factuel.afp.com/coronavirus-la-chloroquine-une-piste-tres-preliminaire-prendre-avec-prudence-selon-des-experts,27-02-2020,26-02-2020,MOSTLY FALSE,AFP Factuel,Chloroquine can treat new coronavirus,hits2babi
https://factual.afp.com/el-mapa-no-muestra-la-propagacion-del-nuevo-coronavirus-son-rutas-de-vuelos,27-02-2020,11-02-2020,MOSTLY FALSE,AFP Factual,This map shows the global spread of the coronavirus trips made by residents of Wuhan before the city was closed Chinese,several sources
https://www.boomlive.in/world/video-shared-as-chinese-fleeing-to-vietnam-post-coronavirus-outbreak-7043,27-02-2020,27-02-2020,FALSE,BOOM,A video shows scores of people from China escaping to Vietnam in order to avoid the deadly coronavirus.,social media users
https://teyit.org/koronavirus-salgini-sonrasi-iranda-protokolun-maske-taktigi-iddiasi/,27-02-2020,26-02-2020,FALSE,Teyit.org,"CLAIM: Photography, coronavirus outbreak shows the protocol after Iran.",social media
https://factual.afp.com/verdades-y-falsedades-sobre-las-formas-de-transmision-del-nuevo-coronavirus,27-02-2020,22-01-2020,MOSTLY FALSE,AFP Factual,Here are some ways of transmission of the new coronavirus,several sources
https://teyit.org/en/does-the-video-show-people-with-the-coronavirus/,27-02-2020,29-01-2020,FALSE,Teyit.org,CLAIM: The video shows people who are sick because of the coronavirus.,social media
https://teyit.org/en/are-pets-killed-because-of-the-epidemic-in-china/,27-02-2020,01-02-2020,MOSTLY FALSE,Teyit.org,CLAIM: The photos show that some Chinese people have killed their pets because of the fear that they can spread the coronavirus.,social media
https://periksafakta.afp.com/video-ini-sebelumnya-telah-dimuat-dalam-berita-tentang-pasangan-lansia-yang-terkena-penyakit-berbeda,27-02-2020,06-02-2020,MOSTLY FALSE,Periksa Fakta,The elderly couple were exposed to corona virus,various sources
https://www.boomlive.in/world/contagion-film-scene-shared-as-mass-burial-of-coronavirus-victims-7032,27-02-2020,27-02-2020,FALSE,BOOM,"Image shows mass burial ground for tens of thousands of Coronavirus victims, since cremation furnace running 24 hours a day cannot meet demand due to the large number of bodies.",social media users
https://www.politifact.com/factchecks/2020/feb/27/facebook-posts/no-cdc-isnt-recommending-men-shave-their-beard-pro/,27-02-2020,26-02-2020,FALSE,PolitiFact,Says the CDC recommends men shave their beards to protect against coronavirus.,facebook posts
https://www.politifact.com/factchecks/2020/feb/27/rush-limbaugh/fact-checking-rush-limbaughs-misleading-claim-new-/,27-02-2020,24-02-2020,FALSE,PolitiFact,"“The coronavirus is the common cold, folks.”",rush limbaugh
https://factcheck.afp.com/experts-india-refute-misleading-claim-china-made-holi-festival-goods-are-infected-coronavirus,27-02-2020,,FALSE,AFP Fact Check,China-made Holi festival decorations infected with novel coronavirus,multiple sources
https://www.polygraph.info/a/coronavirus-vs-flu-fact-check/30458388.html,27-02-2020,27-02-2020,MOSTLY FALSE,POLYGRAPH.info,“It (coronavirus) is like a strong flu.”,oliver baete
https://www.newtral.es/no-a-este-mono-no-le-estan-inyectando-el-coronavirus-para-comprobar-despues-el-efecto-del-remdesivir-una-posible-vacuna/20200227/,27-02-2020,,FALSE,Newtral,"Injected a monkey after the coronavirus to check the effect of the Remdesivir, a vaccine",
https://www.newtral.es/universidad-sevilla-coronavirus-suspende-clases-bulo/20200227/,27-02-2020,,FALSE,Newtral,Sevilla University suspended classes for coronavirus,
https://maldita.es/malditobulo/2020/02/28/hombre-comprando-con-una-mascara-antigas-supermercado-no-ha-sido-tomada-en-lugo-ni-espana-fue-en-austria-coronavirus/,27-02-2020,,FALSE,Maldita.es,Man wearing gas mask Lugo LIDL coronavirus,social networks
https://correctiv.org/faktencheck/2020/02/27/nein-die-who-hat-keine-hinweise-dass-das-coronavirus-ueber-lebensmittel-uebertragen-wird/,27-02-2020,24-02-2020,MOSTLY TRUE,Correctiv,Coronavirus Update: According to the World Health Organization transmission could be possible through food,medicine today
https://www.factcheck.org/2020/02/factchecking-trumps-coronavirus-press-conference/,27-02-2020,27-02-2020,MOSTLY TRUE,FactCheck.org,"The number of COVID-19 cases in the United States ""are going very substantially down, not up.”",donald trump
