Url,Title,ReviewDate,ClaimDate,Labels,LanguageCode,PublisherName,Text_en,Claimant_en
https://www.boomlive.in/fake-news/did-covid-19-positive-kanika-kapoor-take-a-selfie-with-the-pm-a-factcheck-7304,Did COVID-19 Positive Kanika Kapoor Take A Selfie With The PM? A FactCheck,21/03/2020,21/03/2020,FALSE,en,BOOM,"image shows pm narendra modi meeting kanika kapoor, while the latter was infected with covid-19 coronavirus.",twitter users
https://www.boomlive.in/coronavirus-outbreak/dated-photo-showing-rows-of-coffins-shared-as-coronavirus-hit-italy-7306,Dated Photo Showing Rows Of Coffins Shared As Coronavirus-Hit Italy,21/03/2020,21/03/2020,FALSE,en,BOOM,image shows dead bodies of covid-19 patients in italy,facebook users
https://thelogicalindian.com/fact-check/covid-19-bengaluru-chennai-spraying-chemicals-bbmp-20262,Fact Check: Viral Message Claiming Civic Bodies Spray Chemicals ...,21/03/2020,21/03/2020,FALSE,en,The Logical Indian,citizens should remain indoors since the government will spray medicine to kill the airborne virus.,facebook users
https://www.boomlive.in/fake-news/no-this-is-not-sophie-trudeau-talking-about-coronavirus-7299,"No, This Is Not Sophie Trudeau Talking About Coronavirus",21/03/2020,21/03/2020,FALSE,en,BOOM,video shows canadian pms wife talking about the effects of coronavirus,facebook users
https://hindi.boomlive.in/fake-news/dr-devi-shetty-did-not-record-viral-audio-clip-on-coronavirus-7301,कोरोनावायरस पर वायरल ऑडियो क्लिप को डॉ देवी ...,21/03/2020,21/03/2020,FALSE,hi,BOOM,dr. devi shetty record audio asked people to not test coronavirus,multiple social media
https://thelogicalindian.com/fact-check/malaysia-government-notice-covid-19-20258,Fact Check: Notice From Malaysian Government On Coronavirus ...,21/03/2020,21/03/2020,FALSE,en,The Logical Indian,the government of india has declared a restricted movement order from 18 march to 31 march,whatsapp users
https://navbharattimes.indiatimes.com/viral-adda/fake-news-buster/woman-talking-about-coronavirus-is-not-canadian-pm-justin-trudeau-wife-38233/,Fake: कोरोनावायरस से संक्रमित यह महिला कनाडाई पीएम जस्टिन ट्रूडो की पत्नी नहीं हैं,21/03/2020,21/03/2020,FALSE,hi,Navbharat Times,infected with the virus are not wife female canadian prime minister justin trudeau,multiple social media
https://www.altnews.in/social-distancing-is-imperative-but-14-hour-janta-curfew-will-not-break-the-cycle-of-infection/,Social distancing is imperative but 14-hour 'Janta curfew' will not break the cycle of infection,21/03/2020,20/06/2016,FALSE,en,Alt News,janta curfew of 14 hours will break the cycle of infection because coronavirus dies in 12 hours,multiple social media
https://www.indiatoday.in/fact-check/story/social-media-users-give-misleading-twist-pm-modi-janta-curfew-1658195-2020-03-21,Fact Check: Social media users give misleading twist to PM Modi's concept of 'Janta curfew',21/03/2020,21/03/2020,PARTIALLY FALSE,en,India Today,janta curfew will break the chain of coronavirus spread and see reduction of 40 per cent cases.,multiple social media
https://www.altnews.in/hostage-rescue-drill-video-at-senegal-airport-viral-with-coronavirus-spin/,Hostage rescue drill video at Senegal airport viral with coronavirus ...,21/03/2020,20/06/2016,FALSE,en,Alt News,passengers infected with coronavirus on ethiopian airlines flight from italy to addis ababa airport,multiple social media
https://www.altnews.in/coronavirus-malaysian-govts-restricted-movement-order-shared-as-notice-by-pmo-india/,Coronavirus: Malaysian govt's 'Restricted Movement Order' shared ...,21/03/2020,20/06/2016,FALSE,en,Alt News,"press release about ""restricted movement order"" issued by india's pmo",multiple social media
https://www.altnews.in/fact-check-ramdev-coronavirus-cow-urine/,Old image shared as Ramdev overdosed on cow urine to avoid ...,21/03/2020,20/06/2016,FALSE,en,Alt News,"ramdev drank cow urine in high amounts to avoid the coronavirus and as a result, his condition worsened.",multiple social media
https://colombiacheck.com/chequeos/el-falso-reporte-de-un-muerto-en-santa-marta-por-coronavirus-covid-19,El falso reporte de un muerto en Santa Marta por coronavirus (Covid-19),21/03/2020,,FALSE,es,ColombiaCheck,88-year old man died coronavirus in santa marta,Unknown Source
https://scroll.in/article/956861/coronavirus-modis-14-hour-janata-curfew-wont-break-cycle-of-infection-as-viral-messages-claim,"Coronavirus: Modi’s 14-hour ‘janata curfew’ won’t break cycle of infection, as viral messages claim",21/03/2020,21/03/2020,FALSE,en,Scroll.in,janata curfew will stop coronavirus outbreak.,all india radio
https://www.boomlive.in/fact-file/message-claiming-coronavirus-lives-on-a-surface-for-12-hours-is-misleading-7310,Message Claiming Coronavirus Lives On A Surface For 12 Hours Is Misleading,21/03/2020,21/03/2020,FALSE,en,BOOM,coronavirus lives on a surface for 12 hours,facebook users
https://www.altnews.in/video-of-covid-19-patient-from-london-shared-as-surat-woman-who-recently-tested-postive/,Video of COVID-19 patient from London shared as Surat woman ...,21/03/2020,20/06/2016,FALSE,en,Alt News,video of an emotional appeal by the covid-19 patient in surat who had returned from london,multiple social media
https://www.indiatoday.in/fact-check/story/fact-check-no-this-covid-19-patient-is-not-the-wife-of-canadian-pm-justin-trudeau-1658145-2020-03-21,"Fact Check: No, this COVID-19 patient is not the wife of Canadian ...",21/03/2020,20/03/2020,PARTIALLY FALSE,en,India Today,video is of canadian pm justin trudeau's wife who is suffering from covid-19,multiple social media
https://www.indiatoday.in/fact-check/story/picture-coffins-no-relation-covid19-coronavirus-deaths-italy-1658475-2020-03-22,Fact Check: This picture of coffins has no relation to Covid-19 deaths ...,22/03/2020,17/03/2020,PARTIALLY FALSE,en,India Today,picture is of coffins of coronavirus patients who died in a single day in italy.,multiple social media
https://poligrafo.sapo.pt/fact-check/laboratorio-paga-4-mil-euros-a-quem-se-voluntarie-para-ser-infetado-com-o-novo-coronavirus,,22/03/2020,22/03/2020,PARTIALLY FALSE,pt,Polígrafo - Sapo,"nothing more, nothing less than 3,500 pounds, about 4 million euros, remus ......",Unknown Source
https://thelogicalindian.com/fact-check/canada-pm-wife-covid-19-coronavirus-postive-test-20266,"Fact check: No, Woman Talking About Coronavirus In Viral Video Is ...",22/03/2020,22/03/2020,FALSE,en,The Logical Indian,"a woman suffering from covid-19, seen in viral video is sophie grégoire trudeau, wife of canadian pm justin trudeau.",facebook users
https://factcheck.kz/health/dejstvitelno-li-domashnie-zhivotnye-perenosyat-koronavirus/,Действительно ли домашние животные переносят коронавирус?,22/03/2020,27/02/2020,PARTIALLY FALSE,ru,Factcheck.kz,pets suffer coronavirus covid-19,news media
https://www.indiatoday.in/fact-check/story/fact-check-truth-behind-video-people-rioting-on-london-streets-fearing-coronavirus-lockdown-1658310-2020-03-22,Fact Check: Truth behind video of people rioting on London streets fearing coronavirus lockdown,22/03/2020,19/03/2020,PARTIALLY FALSE,en,India Today,people rioting on the streets of london due to economic crisis in the wake of coronavirus outbreak.,twitter users
https://www.altnews.in/coronavirus-video-of-indonesian-meat-market-shared-as-chinas-wuhan/,Coronavirus: Video from Indonesia shared as wet food market in ...,22/03/2020,20/06/2016,FALSE,en,Alt News,"video of 'wet market' selling wild animals in wuhan, china",multiple social media
https://www.boomlive.in/fake-news/putin-let-loose-lions-to-keep-russians-indoors-bizarre-claim-goes-viral-7320,Putin Let Loose Lions To Keep Russians Indoors? Bizarre Claim ...,22/03/2020,22/03/2020,FALSE,en,BOOM,russia released lions and tigers to keep people indoors,twitter users
https://www.boomlive.in/fake-news/image-of-brazilian-president-breaking-down-falsely-linked-to-coronavirus-hit-italy-7319,Image Of Brazilian President Breaking Down Falsely Linked To ...,22/03/2020,22/03/2020,FALSE,en,BOOM,image shows italian pm giuseppe conte breaking down after increasing coronavirus deaths in italy,facebook users
https://colombiacheck.com/chequeos/video-difundido-en-redes-no-es-de-primer-muerto-por-covid-19-en-ibague,Video difundido en redes no es de ‘primer muerto por Covid-19 en Ibagué’,22/03/2020,,FALSE,es,ColombiaCheck,first died of coronavirus (covid 19) in ibague,Unknown Source
https://factcheck.afp.com/ar/shoes%20corona%203-20,كم من الوقت يبقى فيروس كورونا حيًا على الأحذية والأسطح؟,22/03/2020,,PARTIALLY FALSE,ar,AFP Fact Check,while corona virus remains alive on surfaces and shoes,Unknown Source
https://bangla.boomlive.in/health/message-claiming-coronavirus-lives-on-a-surface-for-12-hours-is-misleading-7316,ভুয়ো বার্তার দাবি করোনাভাইরাস যে কোনও জায়গায় মাত্র ১২ ঘন্টা বাঁচে,22/03/2020,22/03/2020,FALSE,bn,BOOM,only 1 hour live coronavirus,facebook users
https://www.snopes.com/fact-check/bananas-coronavirus/,Will Eating Bananas Prevent Coronavirus Infection?,22/03/2020,,FALSE,en,Snopes.com,eating bananas is a preventative against the covid-19 coronavirus disease.,Unknown Source
https://www.boomlive.in/world/coronavirus/7-things-the-coronavirus-fears-thai-paper-publishes-misleading-report-7318,7 Things The Coronavirus Fears? Thai Paper Publishes Misleading Report,23/03/2020,23/03/2020,FALSE,en,BOOM,"7 evil things the novel coronavirus is afraid of including uv light, chlorine and high temperatures.",news media
https://www.boomlive.in/fake-news/message-claiming-coronavirus-can-last-up-to-8-hours-in-air-is-misleading-7328,Message Claiming Coronavirus Can Last Up To 8 Hours In Air Is ...,23/03/2020,23/03/2020,FALSE,en,BOOM,cnbc claims covid-19 survives in air for 8 hours; paper and plastic for 3-4 hours,whatsapp users
https://factcheck.afp.com/gargling-warm-salt-water-or-vinegar-does-not-prevent-coronavirus-infection-health-experts-say,"Gargling warm salt water or vinegar does not prevent coronavirus infection, health experts say",23/03/2020,,FALSE,en,AFP Fact Check,gargling water can proect against coronavirus,multiple sources
https://bangla.boomlive.in/fake-news/unrealted-images-shared-as-death-caused-by-coronavirus-in-italy-7326,"না, এই ছবিগুলি ইতালিতে করোনাভাইরাসে মৃত্যুর সঙ্গে সম্পর্কিত নয়",23/03/2020,23/03/2020,FALSE,bn,BOOM,"bodies scattered in the streets, pictures of mass graves and coffins coronavirus horrific conditions in italy",facebook users
https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-photo-of-covid-19-test-kits-shared-as-its-vaccine/articleshow/74774434.cms,FAKE ALERT: Photo of Covid-19 test kits shared as its vaccine,23/03/2020,23/03/2020,FALSE,en,Times of India,covid-19 testing kit shared as vaccine,whatsapp users
https://poligrafo.sapo.pt/fact-check/coronavirus-imagens-de-multidao-a-passear-na-povoa-de-varzim-sao-reais-e-foram-mesmo-captadas-ontem,,23/03/2020,23/03/2020,TRUE,pt,Polígrafo - Sapo,published a set of photos on facebook depicts dozens of ......,Unknown Source
https://www.boomlive.in/fast-check/no-this-photo-does-not-show-dead-bodies-from-the-coronavirus-in-italy-7325,"No, This Photo Does Not Show Dead Bodies From The Coronavirus ...",23/03/2020,23/03/2020,FALSE,en,BOOM,photo shows dead bodies lying on roads after covid-19 outbreak in italy.,facebook users
https://www.boomlive.in/world/breathing-in-hot-air-from-sauna-hair-dryer-does-not-treat-covid-19-7323,"Breathing In Hot Air From Sauna, Hair Dryer Does Not Treat COVID-19",23/03/2020,23/03/2020,FALSE,en,BOOM,breathing in hot air from a hair dryer or in a sauna can prevent or cure covid-19.,multiple social media
https://navbharattimes.indiatimes.com/viral-adda/fake-news-buster/picture-of-coronavirus-test-kits-shared-as-its-vaccine-38293/,Fake: कोरोनावायरस के टेस्ट किट का फोटो उसके दवाई ...,23/03/2020,23/03/2020,FALSE,hi,Navbharat Times,photo of test kits coronavirus stock up telling her medicine,whatsapp users
https://hindi.thequint.com/news/webqoof/covid-19-outbreak-russia-using-lions-to-make-people-stay-indoors-amid-coronavirus-viral-claim-fact-check,लोगों को घरों में रखने के लिए रूस में छोड़े गए शेर ...,23/03/2020,23/03/2020,FALSE,hi,Quint Hindi,to keep people in their homes omitted lions on the streets in russia,multiple social media
https://factcheck.afp.com/image-has-circulated-reports-about-china-testing-potential-covid-19-vaccine-has-not-been-approved,,23/03/2020,07/03/2020,PARTIALLY FALSE,en,AFP Fact Check,china develops covid-19 vaccine,multiple sources
https://navbharattimes.indiatimes.com/viral-adda/fake-news-buster/russia-does-not-have-lions-roaming-the-streets-to-keep-people-indoors-in-wake-of-coronavirus-38283/,कोरोना की वजह से लोगों को घर में रखने के लिए रूस ने सड़क पर नहीं छोड़े शेर,23/03/2020,23/03/2020,FALSE,hi,Navbharat Times,because the corona is to keep people at home russia lion not left on the road,multiple social media
https://cekfakta.tempo.co/fakta/693/fakta-atau-hoaks-benarkah-menghirup-air-ke-hidung-bisa-cegah-penularan-corona,[Fakta atau Hoaks] Benarkah Menghirup Air Ke Hidung Bisa Cegah Penularan Corona?,23/03/2020,15/03/2020,PARTIALLY FALSE,id,Cek Fakta Tempo.co,inhaling water into the nose or istinsyaq can prevent transmission of the virus corona covid-19,facebook users
https://www.indiatoday.in/fact-check/story/fact-check-coronavirus-hold-breath-1658725-2020-03-23,Fact Check: Holding breath for 10 seconds is not a coronavirus test,23/03/2020,17/03/2020,FALSE,en,India Today,hold your breath for 10 seconds to check if you have coronavirus or not,multiple social media
https://www.indiatoday.in/fact-check/story/fact-check-false-message-of-assam-lockdown-goes-viral-amid-covid-19-scare-1658824-2020-03-23,Fact Check: False message of Assam lockdown goes viral amid ...,23/03/2020,23/03/2020,FALSE,en,India Today,assam has been completely locked down due to covid-19,multiple social media
https://www.altnews.in/image-of-covid-19-test-kit-shared-as-newly-developed-coronavirus-vaccine-by-roche/,Image of COVID-19 test kit shared as newly developed 'coronavirus vaccine' by Roche,23/03/2020,20/06/2016,FALSE,en,Alt News,"""roche medical company"" will launch the vaccine developed for coronavirus in united states",multiple social media
https://www.altnews.in/video-from-2011-viral-as-chinese-muslims-offer-namaz-on-road-amid-coronavirus-pandemic/,"Coronavirus: Old video from China viral as people embracing Islam, reading namaz in public",23/03/2020,20/06/2016,FALSE,en,Alt News,people embracing islam and reading namaz in china,multiple social media
https://www.altnews.in/old-image-of-brazilian-president-shared-as-italian-pm-breaks-down-due-covid-19-pandemic/,Old image of Brazilian President shared as Italian PM breaks down ...,23/03/2020,20/06/2016,FALSE,mr,Alt News,italian prime minister giuseppe conte crying due to coronavirus deaths in italy,multiple social media
https://www.altnews.in/no-putin-has-not-left-800-lions-on-russian-streets-to-ensure-lockdown-during-covid-19-pandemic/,"No, Putin has not left 800 lions on Russian streets to ensure lockdown during COVID-19 pandemic",23/03/2020,20/06/2016,FALSE,en,Alt News,russian government has left 800 tigers and lions across the country to push citizens to stay inside their homes,"lord sugar, nasir chinioti"
https://checamos.afp.com/o-video-em-que-drauzio-varella-diz-que-continuara-andando-nas-ruas-e-de-30-de-janeiro-antes-da,"O vídeo em que Drauzio Varella diz que continuará andando nas ruas é de 30 de janeiro, antes da chegada do novo coronavírus ao Brasil",23/03/2020,22/03/2020,FALSE,pt,Checamos,the doctor varella varella is recommending that people leave home in the midst of the new coronavirus pandemic,several sources
https://factcheck.afp.com/misleading-covid-19-flyer-falsely-linked-us-veterans-affairs-hospital,Misleading COVID-19 flyer falsely linked to US Veterans Affairs hospital,23/03/2020,20/03/2020,PARTIALLY FALSE,en,AFP Fact Check,roseburg veterans affairs issued coronavirus information flyer,multiple people
https://factual.afp.com/consumir-plata-coloidal-no-previene-ni-sirve-como-tratamiento-para-el-nuevo-coronavirus,Consumir plata coloidal no previene ni sirve como tratamiento para el nuevo coronavirus,23/03/2020,17/03/2020,FALSE,es,AFP Factual,the #platacoloidal is a # antibióticonatural that allows combat coronavirus,several sources
https://checamos.afp.com/o-produto-glade-diz-ser-eficaz-contra-o-coronavirus-mas-nao-se-refere-cepa-da-atual-covid-19,"O produto Glade diz ser eficaz contra o coronavírus, mas não se refere à cepa da atual COVID-19",23/03/2020,16/03/2020,FALSE,pt,Checamos - AFP.com,glade lançor a product already in 2018 stating on the label that is effective against coronavirus,several sources
https://teyit.org/pasteur-enstitusu-ve-yeni-koronavirusun-patentinin-2003te-alindigi-iddiasi/,Pasteur Enstitüsü ve yeni koronavirüsün patentinin 2003'te alındığı ...,23/03/2020,22/03/2020,FALSE,tr,Teyit.org,claim: covidien-19 vaccine was invented in the laboratory and was taken in the year 2003 more patents.,multiple social media
https://piaui.folha.uol.com.br/lupa/2020/03/23/verificamos-vacina-coronavirus-roche/,#Verificamos: 'Vacina' que cura Covid-19 em apenas três horas não existe | Agência Lupa,23/03/2020,23/03/2020,FALSE,pt,Uol,"good news! corona virus vaccine (sic) ready. able to cure the patient within 3 hours after injection. hats off to us scientists. at the moment, trump announced that roche medical company will release the vaccine on sunday and millions of doses are ready!",facebook users
https://teyit.org/avrupada-salgin-nedeniyle-gidanin-karneye-baglandigi-iddiasi/,Avrupa'da salgın nedeniyle gıdanın karneye bağlandığı iddiası,23/03/2020,19/03/2020,FALSE,tr,Teyit.org,claim: new coronavirus in europe (covidien-19) was connected to the food due to the exchange certificate.,news media
https://www.bol.uol.com.br/noticias/2020/03/23/estado-de-calamidade-nao-libera-automaticamente-saque-do-fgts-para-todos.htm,Estado de calamidade não libera automaticamente saque do FGTS para todos,23/03/2020,23/03/2020,FALSE,pt,Bol - Uol,decree of public calamity by coronavirus releases for all the loot the fgts (length of service guarantee fund),internet rumor
https://factual.afp.com/este-vagon-no-lleva-la-inscripcion-covid-19-su-fabricante-denuncia-una-manipulacion,,23/03/2020,20/03/2020,FALSE,es,AFP Factual,train car with the name of covid-19 aside,several sources
https://bangla.boomlive.in/fake-news/no-this-is-not-the-image-of-italian-doctor-couple-sharing-the-last-kiss-amid-covid-19-outbreak-7332,এটি করোনাভাইরাসে মৃত ইতালির ডাক্তার দম্পতির শেষ চুম্বনের ছবি নয়,23/03/2020,23/03/2020,FALSE,bn,BOOM,the doctor claimed that the photo of the dead couple sesacumbanera view karonabhairase,facebook users
https://colombiacheck.com/chequeos/no-estas-fotos-no-son-de-la-pandemia-del-coronavirus-covid-19-en-italia,"No, estas fotos no son de la pandemia del coronavirus (Covid-19) en Italia",23/03/2020,,FALSE,es,ColombiaCheck,photos of coffins of people die coronavirus in italy,Unknown Source
https://factcheck.afp.com/video-shows-security-exercise-simulating-hostage-taking-dakar-airport,This video shows a security exercise simulating a hostage-taking at Dakar airport,23/03/2020,12/03/2020,FALSE,en,AFP Fact Check,"a video purporting to show panic-stricken travellers infected with the novel coronavirus at an airport in senegal has been shared hundreds of times on facebook. however, these images are actually taken from a security exercise simulating a hostage-taking at dakar airport in november 2019.",multiple sources
https://thelogicalindian.com/fact-check/coronavirus-clapping-vibration-janta-curfew-20283,"Fact Check: No, Clapping Together Cannot Destroy Novel Coronavirus",23/03/2020,23/03/2020,PARTIALLY FALSE,en,The Logical Indian,clapping together at 5 pm will create a vibration which will destroy the novel coronavirus.,twitter users
https://poligrafo.sapo.pt/fact-check/a-vacina-contra-o-novo-coronavirus-esta-pronta-e-cura-o-doente-tres-horas-apos-a-injecao,"A vacina contra o novo coronavírus está ""pronta"" e ""cura o doente"" três horas após a injeção?",23/03/2020,23/03/2020,FALSE,pt,Polígrafo - Sapo,"""great news! vaccine ready coronavirus. able to heal the doe ......",Unknown Source
https://piaui.folha.uol.com.br/lupa/2020/03/23/verificamos-receita-alcool-coronavirus/,#Verificamos: Receita de etanol combustível com água é tóxica e não deve ser usada | Agência Lupa,23/03/2020,23/03/2020,FALSE,pt,Uol,"you know what a good alternative to the 70% alcohol? buy a liter of alcohol put and mix with water in the ratio 70/30. for example, the post 700ml alcohol of alcohol (which is 100% alcohol) and 300 ml of water. then you have 1l of alcohol 70",Unknown Source
https://hindi.boomlive.in/fake-news/fake-news-clip-claiming-coronavirus-will-not-affect-brahmins-and-rajputs-goes-viral-7327,"राजपूतों और ब्राह्मणो पर नहीं होगा कोरोनावायरस का असर? नहीं, ये दावे फ़र्ज़ी हैं",23/03/2020,23/03/2020,FALSE,hi,BOOM,photo claims of rajputs and will not affect the coronavirus on brahmins,whatsapp users
https://www.snopes.com/fact-check/kim-jong-shot-coronavirus-patient/,Did Kim Jong Un Order North Korea's First Coronavirus Patient To ...,23/03/2020,,PARTIALLY FALSE,en,Snopes.com,north korea leader kim jong un ordered his country's first covid-19 patient to be shot dead.,multiple sources
https://www.snopes.com/fact-check/russia-release-lions-coronavirus/,Did Russia Release 500 Lions To Enforce COVID-19 Lockdown?,23/03/2020,,FALSE,en,Snopes.com,russia released more than 500 lions to make sure that people stay inside during the covid-19 pandemic.,Unknown Source
https://piaui.folha.uol.com.br/lupa/2020/03/23/verificamos-baile-funk-coronavirus/,#Verificamos: É antiga foto de baile funk que teria desrespeitado a ...,23/03/2020,23/03/2020,FALSE,pt,Uol,brazil quarantine and baile funk in são paulo 22/03/2020.,facebook users
https://www.snopes.com/fact-check/italy-army-coffins-coronavirus/,Did Video Show Italian Army Trucks Transporting Coffins Amid ...,23/03/2020,,TRUE,en,Snopes.com,"images shared in march 2020 showed a convoy of military trucks transporting bodies away from an over-subscribed crematorium in bergamo, italy.",Unknown Source
https://www.snopes.com/fact-check/covid-19-discovered-us-south-korea/,Was COVID-19 Discovered in the US and South Korea on the Same ...,23/03/2020,,TRUE,en,Snopes.com,the first cases of covid-19 were reported in the united states and south korea on the same day.,multiple sources
https://www.boomlive.in/fake-news/coronavirus-video-of-an-arrest-in-brazil-falsely-linked-to-lockdown-in-italy-7333,Coronavirus: Video Of An Arrest In Brazil Falsely Linked To ...,23/03/2020,23/03/2020,FALSE,en,BOOM,video shows stringent lockdown measures in italy,rishi kapoor
https://ici.radio-canada.ca/nouvelle/1677657/covid-19-coronavirus-5g-thomas-cowan-faux,"Non, cette vidéo ne prouve pas que la COVID-19 est causée par la ...",23/03/2020,16/03/2020,FALSE,en,Radio-Canada.ca,the covid-19 is caused by the 5g,cloudy
https://www.newtral.es/los-fakes-sobre-politicos-con-covid-19-y-que-en-realidad-no-estaban-contagiados/20200323/,,23/03/2020,,FALSE,en,Newtral,pedro duque has been admitted to a hospital in dénia,Unknown Source
https://www.politifact.com/factchecks/2020/mar/23/facebook-posts/100-covid-19-cure-no-chloroquine-effectiveness-onl/,"A 100% COVID-19 cure? No, chloroquine effectiveness only anecdotal",23/03/2020,19/03/2020,FALSE,en,PolitiFact,"""huge! results from breaking chloroquine study show 100% cure rate for patients infected with the coronavirus.""",facebook users
https://factcheck.afp.com/australian-health-authorities-refute-hoax-about-free-home-checks-suspected-covid-19-cases,Australian health authorities refute hoax about 'free home checks' for suspected COVID-19 cases,24/03/2020,22/03/2020,FALSE,en,AFP Fact Check,australians who avoid their local clinics during the novel coronavirus epidemic will receive free doctor visits,multiple sources
https://thelogicalindian.com/fact-check/covid-19-cnbc-myths-20290,Fact Check: False Claim On Novel Coronavirus's Viability In Air ...,24/03/2020,24/03/2020,PARTIALLY FALSE,en,The Logical Indian,cnbc has reported that covid-19 survives in the air for 8 hours; paper and plastic for 3-4 hours,whatsapp users
https://correctiv.org/faktencheck/2020/03/24/nein-hubschrauber-verspruehen-in-deutschland-kein-desinfektionsmittel-im-kampf-gegen-das-coronavirus/,,24/03/2020,,FALSE,de,Correctiv,tonight from 23:30 no one should be on the road. doors and windows should remain closed because five helicopters disinfectant spray into the air to the coronavirus eradicate.,Unknown Source
https://bangla.boomlive.in/fake-news/old-image-of-ramdev-falsely-linked-to-coronavirus-7334,করোনাভাইরাস: রামদেবের অনশন ভাঙার ছবি বিভ্রান্তিকর দাবি সহ আবার ভাইরাল হল,24/03/2020,24/03/2020,FALSE,bn,BOOM,ramdev sick in hospital after drinking to prevent coronavirus gomutra,facebook users
https://factcheck.afp.com/police-dismiss-false-claim-australian-factory-hoarded-covid-19-supplies-export-china,,24/03/2020,,FALSE,en,AFP Fact Check,"a factory full of baby formula, toilet paper and other supplies for export to china",Unknown Source
https://factcheck.afp.com/indian-health-authorities-refute-myth-juiced-vegetables-can-cure-covid-19,,24/03/2020,10/03/2020,FALSE,en,AFP Fact Check,"drinking vegetable juice, bitter gourd, can cure covid-19",mutliple sources
https://cekfakta.tempo.co/fakta/697/fakta-atau-hoaks-benarkah-bawang-merah-yang-telah-dikupas-bisa-menyedot-virus-corona,[Fakta atau Hoaks] Benarkah Bawang Merah yang Telah Dikupas Bisa Menyedot Virus Corona?,24/03/2020,23/03/2020,PARTIALLY FALSE,id,Cek Fakta Tempo.co,red onion is peeled corona virus can suck covid-19,whatsapp users
https://www.altnews.in/old-unrelated-images-shared-as-mass-deaths-due-to-coronavirus/,"Old, unrelated images shared as mass deaths due to coronavirus",24/03/2020,20/06/2016,FALSE,en,Alt News,photographs showing mass deaths due to coronavirus,multiple social media
https://verafiles.org/articles/vera-files-fact-check-report-japan-developing-effective-covi,VERA FILES FACT CHECK: Report on Japan developing 'effective' COVID-19 medicine NEEDS CONTEXT,24/03/2020,18/03/2020,PARTIALLY FALSE,en,Vera Files,japanese drug avigan is effective medicine against covid-19,websites
https://www.altnews.in/image-of-couple-at-barcelona-airport-shared-as-italian-doctors-infected-with-coronavirus/,Image of couple at Barcelona airport shared as Italian doctors ...,24/03/2020,20/06/2016,FALSE,hi,Alt News,doctor couple tested positive after curing 134 patients in italy,multiple social media
https://hindi.thequint.com/news/webqoof/does-coronavirus-remain-in-the-air-for-8-hours-fact-check,वेबकूफ: क्या कोरोनावायरस 8 घंटे तक हवा में रहता है?,24/03/2020,24/03/2020,FALSE,hi,Quint Hindi,vebkuf: what keeps air coronavirus 8 hours?,whatsapp users
https://factual.afp.com/la-imagen-es-del-entierro-de-una-legisladora-irani-contagiada-con-el-coronavirus,La imagen es del entierro de una legisladora iraní contagiada con el coronavirus,24/03/2020,15/03/2020,PARTIALLY FALSE,es,AFP Factual,in italy the health system collapses by the new coronavirus covid-199,several sources
https://factual.afp.com/la-foto-de-camiones-militares-con-ataudes-si-fue-tomada-en-italia-durante-la-pandemia-del-nuevo,,24/03/2020,18/03/2020,TRUE,es,AFP Factual,"military trucks carrying bodies in bergamo, lombardy, italy",several sources
https://factual.afp.com/los-coronavirus-que-ya-afectaban-los-animales-son-distintos-al-del-covid-19-en-humanos,Los coronavirus que ya afectaban a los animales son distintos al del COVID-19 en humanos,24/03/2020,28/02/2020,FALSE,es,AFP Factual,coronavirus vaccines in animals show that covid-19 is not a new disease,several sources
https://colombiacheck.com/chequeos/sars-cov-2-si-dura-horas-o-dias-en-algunas-superficies-falta-estudiar-otras,"SARS-CoV-2 sí dura horas o días en algunas superficies, falta estudiar otras",24/03/2020,,PARTIALLY FALSE,es,ColombiaCheck,sars-cov coronavirus-2 is viable for hours or days on surfaces,Unknown Source
https://factual.afp.com/el-aire-caliente-de-saunas-o-secadores-de-pelo-no-cura-el-nuevo-coronavirus,El aire caliente de saunas o secadores de pelo no cura el nuevo coronavirus,24/03/2020,24/03/2020,FALSE,es,AFP Factual,breathing hot air can kill the new coronavirus covid-19,several sources
https://factual.afp.com/medicos-aseguran-que-las-imagenes-si-pueden-mostrar-una-neumonia-causada-por-el-nuevo-coronavirus,Médicos aseguran que las imágenes sí pueden mostrar una neumonía causada por el nuevo coronavirus,24/03/2020,16/03/2020,TRUE,es,AFP Factual,radiographs lung of a patient 28 years with coronavirus,several sources
https://factual.afp.com/esta-politica-espanola-no-hizo-declaraciones-sobre-messi-ni-ronaldo-ni-la-cura-del-coronavirus,"Esta política española no hizo declaraciones sobre Messi, ni Ronaldo, ni la cura del coronavirus",24/03/2020,17/03/2020,FALSE,es,AFP Factual,spanish scientific declares that messi and cr7 must find a cure for the coronavirus,several sources
https://factuel.afp.com/coronavirus-non-cette-video-ne-montre-pas-un-malade-manipuler-des-pains-dans-un-supermarche-avant-de,"Coronavirus : non, cette vidéo ne montre pas un malade manipuler des pains dans un supermarché avant de les reposer",24/03/2020,15/03/2020,FALSE,fr,AFP Factuel,a man with coronavirus key bread in a supermarket before refitting,news media
https://teyit.org/en/is-the-new-coronavirus-transmitted-through-coca-cola/,Is the new coronavirus transmitted through Coca Cola?,24/03/2020,03/03/2020,FALSE,en,Teyit.org,claim: they try to spread the new coronavirus (covid-19) through coca cola.,multiple social media
